// This file list the MWL SED 
// ****************** //
// Format: 5 columns with the following informations:
// col1: frequency [Hz]
// col2: err- frequency (when available) [Hz]
// col2: err+ frequency (when available) [Hz]
// col3: vfv [erg/cm2/s]
// col5: vfv err- [erg/cm2/s]
// col4: vfv err+ [erg/cm2/s]
// ****************** //
! Last update 26.07.2017
! Source Name TXS 0210+515
! Redshift 0.0.049 (NED)
! PI: S. Tutsimoto
! Contact: Elisa Prandini (prandini@pd.infn.it)
// ****************** //
// ****THIS IS THE hystorical DATASET (not CONSIDER WHEN FITTING)************** //
// ****************** //
!- Band		       Radio
! Instrument 	       NVSS
! Obs_period 	       49231.5    50508.5
! Other_info 
6.5170E13     0.0000E00 0.0     3.6692E-12   7.1689E-14 7.1689E-14
8.9490E13     0.0000E00 0.0     6.6223E-12   1.4318E-13 1.4318E-13
1.3860E14     0.0000E00 0.0     8.9365E-12   4.1565E-13 4.1565E-13
1.8180E14     0.0000E00 0.0     1.2922E-11   6.7247E-13 6.7247E-13
2.4200E14     0.0000E00 0.0     1.2001E-11   5.5651E-13  5.5651E-13
1.4000E09     0.0000E00 0.0     6.3420E-15   1.4000E-16 1.4000E-16
1.3860E14     0.0000E00 0.0     8.9365E-12   4.1565E-13  4.1565E-13
1.8180E14     0.0000E00 0.0     1.2922E-11   6.7247E-13  6.7247E-13
2.4200E14     0.0000E00 0.0     1.2001E-11   5.5651E-13 5.5651E-13
1.3860E14     0.0000E00 0.0     8.9365E-12   4.1565E-13 4.1565E-13
1.8180E14     0.0000E00 0.0     1.2922E-11   6.7247E-13  6.7247E-13
2.4200E14     0.0000E00 0.0     1.2001E-11   5.5651E-13  5.5651E-13
4.8000E09     0.0000E00 0.0     9.9360E-15   1.5360E-15  1.5360E-15
// ****************** //
!- Band		       
! Instrument 	       2MASS
! Obs_period 	      no info
! Other_info 
!2.4290E14     0.0000E00 0.0   1.4706E-11   6.9305E-13 6.9305E-13 
!1.8050E14     0.0000E00 0.0   1.4073E-11   7.4491E-13 7.4491E-13 
!1.3900E14     0.0000E00 0.0   9.5676E-12   4.6014E-13 4.6014E-13 
!2.4290E14     0.0000E00 0.0   2.3157E-12   2.3044E-13  2.3044E-13 
!1.8050E14     0.0000E00 0.0   1.6889E-12   2.4664E-13  2.4664E-13 
// ****************** //
!- Band		       IR
! Instrument 	       allWISE
! Obs_period 	       55231.11701332    55232.24190797
! Other_info 
1.3630E13     0.0000E00 0.0   6.8649E-13   1.4552E-13    1.4552E-13    
2.4980E13     0.0000E00 0.0   9.3996E-13   3.0321E-14    3.0321E-14    
6.5170E13     0.0000E00 0.0   4.0049E-12   6.6933E-14    6.6933E-14    
8.8170E13     0.0000E00 0.0   7.5514E-12   1.2071E-13    1.2071E-13   
// ****************** //
!- Band		       UV
! Instrument 	       UVOT (ssc)
! Obs_period 	    54811.84559
! Other_info 
1.4750E15     0.0000E00 0.0   4.0030E-12   7.5308E-14    7.5308E-14    
1.1570E15     0.0000E00 0.0   3.7721E-12   8.7420E-14    8.7420E-14    
8.5630E14     0.0000E00 0.0   4.6577E-12   1.0953E-13    1.0953E-13    
6.9250E14     0.0000E00  0.0   8.6962E-12   1.9344E-13    1.9344E-13    
// ****************** //
!- Band		       UV
! Instrument 	       UVOT (ssc)
! Obs_period 	       54810.160938 
! Other_info 
1.4750E15     0.0000E00 0.0   3.1655E-12   2.6643E-14   2.6643E-14   
1.3450E15     0.0000E00 0.0   3.6405E-12   4.1710E-14   4.1710E-14   
1.1570E15     0.0000E00 0.0   3.4165E-12   4.4223E-14   4.4223E-14   
8.5630E14     0.0000E00 0.0   4.6367E-12   6.2281E-14   6.2281E-14   
8.5630E14     0.0000E00 0.0   1.7542E-12   3.8878E-14   3.8878E-14   
6.9250E14     0.0000E00 0.0   8.4929E-12   1.1272E-13   1.1272E-13   
6.9250E14     0.0000E00 0.0   3.4129E-12   6.8868E-14   6.8868E-14   
5.5500E14     0.0000E00 0.0   1.7653E-11   2.6419E-13   2.6419E-13   
// ****************** //
!- Band		       UV
! Instrument 	       UVOT (ssc)
! Obs_period 	        55090.014803    
! Other_info 
1.3450E15     0.0000E00 0.0   3.5937E-12   2.4925E-14   2.4925E-14   
// ****************** //
!- Band		       X-ray
! Instrument 	       1SWXRT 
! Obs_period	       55090.014803    55090.958993
! Other_info 
1.0810E18     0.0000E00  0.0  9.2580E-12   4.0275E-13   4.0275E-13   
2.4180E17     0.0000E00  0.0  6.3538E-12   1.8373E-13   1.8373E-13   
4.8360E17     0.0000E00  0.0  7.1194E-12   1.8041E-13    1.8041E-13    
// ****************** //
!- Band		       X-ray
! Instrument 	       1SWXRT 
! Obs_period	       54811.845567    54811.916979
! Other_info 
1.0810E18     0.0000E00 0.0   4.0731E-12   5.4757E-13    5.4757E-13    
2.4180E17     0.0000E00 0.0   8.7336E-12   6.4128E-13    6.4128E-13    
4.8360E17     0.0000E00 0.0   6.4744E-12   4.3927E-13    4.3927E-13    
// ****************** //
!- Band		       X-ray
! Instrument 	       1SWXRT 
! Obs_period	       54810.160914    54810.31456
! Other_info 
1.0810E18     0.0000E00  0.0  5.9850E-12   2.4446E-13    2.4446E-13    
2.4180E17     0.0000E00  0.0  1.2582E-11   3.0002E-13    3.0002E-13   
4.8360E17     0.0000E00  0.0  9.1773E-12   2.1119E-13    2.1119E-13    
// ****************** //
!- Band		       X-ray
! Instrument 	       1SXPS
! Obs_period 	       54810.160891    55090.958715
! Other_info 
1.0810E18     0.0000E00  0.0  8.1673E-12   2.4555E-13   2.4555E-13   
3.4190E17     0.0000E00  0.0  8.3466E-12   2.1549E-13   2.1549E-13   
4.1880E17     0.0000E00  0.0  7.9988E-12   1.3342E-13    1.3342E-13   
1.3250E17     0.0000E00  0.0  6.7805E-12   2.2565E-13    2.2565E-13   
// ****************** //
!- Band		       X-ray
! Instrument 	       RASS
! Obs_period 	       47892.5    48257.5
! Other_info 
2.4200E17     0.0000E00  0.0  4.8101E-12   3.3222E-13   3.3222E-13    
// ****************** //
!- Band		       X-ray
! Instrument 	       RX2CAT
! Obs_period 	       48104.0    48499.0
! Other_info 
2.4200E17     0.0000E00 0.0   4.0441E-12   2.8735E-13    2.8735E-13    
// ****************** //
!- Band		       X-ray
! Instrument 	       BAT 54M CAT
! Obs_period 	       53340.5    54525.5
! Other_info 
6.6220E18     0.0000E00 0.0   2.9080E-12   1.7245E-12    1.7245E-12    
1.1470E19     0.0000E00 0.0   2.5739E-12   1.5085E-12    1.5085E-12    
// ****************** //
!- Band		       X-ray
! Instrument 	       BAT 100M PA
! Obs_period 	      53411.425781    56501.425781
! Other_info 
1.1470E19     0.0000E00 0.0   3.7584E-12   4.7630E-13   4.7630E-13    
// ****************** //
!- Band		       HE
! Instrument 	       Fermi/LAT (3FGL, from ASDC)
! Obs_period 	      54682.65486    56139.94861
! Other_info 	      
1.4520E24     0.0000E00 0.0    9.1272E-13   2.7865E-13    2.7865E-13    
1.4520E25     0.0000E00 0.0   6.1414E-13   3.3053E-13    3.3053E-13   
1.4520E23     0.0000E00 0.0   4.8866E-13   3.4406E-13    3.4406E-13   
4.8400E22     0.0000E00 0.0   2.7362E-12   7.8026E-13    7.8026E-13   
// ****************** //
!- Band		       VHE
! Instrument 	       MAGIC EBL not deabsorbed 
! Obs_period 	       all periods stacked together (2015 and 2017)
! Other_info           Cornelia's analysis after fold (last update 22.08.2018)
!1.45E+26	0	0	5.10E-13	2.17E-13	2.17E-13
!3.63E+26	0	0	5.08E-13	1.89E-13	1.89E-13
!9.13E+26	0	0	5.56E-13	2.14E-13	2.14E-13
