// This file list the MWL SED 
// ****************** //
// Format: 5 columns with the following informations:
// col1: frequency [Hz]
// col2: err- frequency (when available) [Hz]
// col2: err+ frequency (when available) [Hz]
// col3: vfv [erg/cm2/s]
// col5: vfv err- [erg/cm2/s]
// col4: vfv err+ [erg/cm2/s]
// ****************** //
! Last update 19.06.2018
! Source Name BZB J0809+3455
! Redshift 0.0825 (NED)
! PI: A. Stamerra
! Contact: Elisa Prandini (prandini@pd.infn.it)
// ****************** //
// ****THIS IS THE hystorical DATASET (not CONSIDER WHEN FITTING)************** //
// ****************** //
!- Band		       radio
! Instrument 	       NVSS
! Obs_period 	       49231.5    50508.5	      
! Other_info 
1.9500E15     0.0000E00  0  8.6700E-13   7.7800E-14  7.7800E-14 
1.9500E15     0.0000E00  0  6.3600E-13   6.4600E-14 6.4600E-14 
1.9500E15     0.0000E00  0  1.0600E-12   4.7100E-14 4.7100E-14 
1.9500E15     0.0000E00  0  6.0400E-13   3.7000E-14 3.7000E-14 
1.29E+15	0.00E+00	0	1.03E-12	4.19E-14	4.19E-14
1.29E+15	0.00E+00	0	5.86E-13	2.99E-14	2.99E-14
1.29E+15	0.00E+00	0	1.16E-12	2.51E-14	2.51E-14
1.29E+15	0.00E+00	0	5.83E-13	1.68E-14	1.68E-14
8.36E+14	0.00E+00	0	1.04E-12	1.78E-14	1.78E-14
8.36E+14	0.00E+00	0	2.29E-12	4.08E-14	4.08E-14
8.36E+14	0.00E+00	0	1.97E-12	1.22E-13	1.22E-13
8.36E+14	0.00E+00	0	1.04E-12	1.73E-14	1.73E-14
8.36E+14	0.00E+00	0	2.29E-12	4.00E-14	4.00E-14
6.17E+14	0.00E+00	0	4.90E-12	1.89E-14	1.89E-14
6.17E+14	0.00E+00	0	7.37E-12	3.52E-13	3.52E-13
6.17E+14	0.00E+00	0	1.65E-12	3.34E-14	3.34E-14
6.17E+14	0.00E+00	0	1.65E-12	3.30E-14	3.30E-14
6.17E+14	0.00E+00	0	4.90E-12	1.81E-14	1.81E-14
4.77E+14	0.00E+00	0	1.00E-11	8.75E-13	8.75E-13
4.77E+14	0.00E+00	0	2.61E-12	6.50E-14	6.50E-14
4.77E+14	0.00E+00	0	2.61E-12	6.40E-14	6.40E-14
4.77E+14	0.00E+00	0	8.65E-12	2.55E-14	2.55E-14
4.77E+14	0.00E+00	0	8.65E-12	2.39E-14	2.39E-14
3.89E+14	0.00E+00	0	2.92E-12	6.98E-14	6.98E-14
3.89E+14	0.00E+00	0	1.41E-11	1.27E-12	1.27E-12
3.89E+14	0.00E+00	0	2.92E-12	6.98E-14	6.98E-14
3.89E+14	0.00E+00	0	1.06E-11	2.99E-14	2.99E-14
3.89E+14	0.00E+00	0	1.06E-11	2.93E-14	2.93E-14
3.25E+14	0.00E+00	0	3.13E-12	6.07E-14	6.07E-14
3.25E+14	0.00E+00	0	3.13E-12	6.05E-14	6.05E-14
3.25E+14	0.00E+00	0	1.55E-11	5.94E-13	5.94E-13
3.25E+14	0.00E+00	0	1.19E-11	5.95E-14	5.95E-14
3.25E+14	0.00E+00	0	1.19E-11	5.50E-14	5.50E-14
2.40E+14	0.00E+00	0	1.05E-11	3.76E-13	3.76E-13
2.40E+14	0.00E+00	0	7.21E-12	2.99E-13	2.99E-13
2.40E+14	0.00E+00	0	1.27E-11	7.07E-13	7.07E-13
2.40E+14	0.00E+00	0	1.02E-11	4.23E-13	4.23E-13
1.82E+14	0.00E+00	0	1.02E-11	4.53E-13	4.53E-13
1.82E+14	0.00E+00	0	6.29E-12	2.72E-13	2.72E-13
1.82E+14	0.00E+00	0	1.56E-11	8.70E-13	8.70E-13
1.82E+14	0.00E+00	0	9.83E-12	5.11E-13	5.11E-13
1.38E+14	0.00E+00	0	4.72E-12	1.74E-13	1.74E-13
1.38E+14	0.00E+00	0	7.56E-12	4.59E-13	4.59E-13
1.38E+14	0.00E+00	0	7.74E-12	3.72E-13	3.72E-13
1.38E+14	0.00E+00	0	9.12E-12	7.06E-13	7.06E-13
4.85E+09	0.00E+00	0	8.97E-15	1.16E-15	1.16E-15
4.85E+09	0.00E+00	0	8.54E-15	1.28E-15	1.28E-15
1.40E+09	0.00E+00	0	3.13E-15	1.06E-16	1.06E-16
4.08E+08	0.00E+00	0	2.13E-15	2.86E-16	2.86E-16
7.38E+07	0.00E+00	0	5.53E-16	8.12E-17	8.12E-17
// ****************** //
!- Band		       IR
! Instrument 	       All wise
! Obs_period 	       55297.27590734    55298.26825183
! Other_info 
2.4980E13     0.0000E00 0   5.3053E-13   4.5655E-14    4.5655E-14    
6.5170E13     0.0000E00 0   1.4990E-12   4.1193E-14    4.1193E-14    
8.8170E13     0.0000E00 0   2.7620E-12   7.8045E-14    7.8045E-14 
// ****************** //
!- Band		       UV
! Instrument 	       GALEX 
! Obs_period 	       N.A.
! Other_info 
1.9340E15     0.0000E00 0   1.4093E-12   6.1704E-14 6.1704E-14 
1.9340E15     0.0000E00 0   1.3222E-12   1.9887E-13    1.9887E-13    
// ****************** //
!- Band		       UV
! Instrument 	       UVOT SSC
! Obs_period 	       55124.696829    55124.696829	       
! Other_info 
1.4750E15     0.0000E00  0  1.2401E-12   3.0819E-14    3.0819E-14    
8.5630E14     0.0000E00  0  1.7455E-12   4.3085E-14    4.3085E-14    
5.5500E14     0.0000E00  0  5.3751E-12   1.0456E-13    1.0456E-13    
!- Band		       UV
! Instrument 	       UVOT PRSED
! Obs_period 	       55124.700787    55124.712194
! Other_info 
5.5500E14     0.0000E00  0  5.7789E-12   1.6801E-13    1.6801E-13    
8.5630E14     0.0000E00  0  1.7061E-12   7.0161E-14    7.0161E-14    
1.4770E15     0.0000E00  0  1.2213E-12   6.5507E-14    6.5507E-14    
// ****************** //
!- Band		       X-ray
! Instrument 	       ROSAT (RXS2CAT)
! Obs_period 	       48104.0    48499.0
! Other_info 
2.4200E17     0.0000E00 0   2.3086E-12   2.7012E-13    2.7012E-13    
// ****************** //
!- Band		       X-ray
! Instrument 	       ROSAT (RASS)
! Obs_period 	       47892.5    48257.5
! Other_info 
2.4200E17     0.0000E00 0   2.5291E-12   2.9183E-13    2.9183E-13    
// ****************** //
!- Band		       X-ray
! Instrument 	       1SXPS
! Obs_period 	       55124.696782    55528.70735
! Other_info 
1.0810E18     0.0000E00  0  2.0010E-12   1.8330E-13    1.8330E-13    
3.4190E17     0.0000E00  0  2.3937E-12   1.6029E-13   1.6029E-13   
4.1880E17     0.0000E00  0  2.0825E-12   8.8473E-14   8.8473E-14   
1.3250E17     0.0000E00  0  1.7425E-12   1.2249E-13   1.2249E-13   
// ****************** //
!- Band		       X-ray
! Instrument 	       1SWXRT
! Obs_period 	        55124.696829    55124.90066
! Other_info
1.0810E18     0.0000E00  0  1.7354E-12   1.7186E-13    1.7186E-13    
2.4180E17     0.0000E00  0  3.3948E-12   1.6654E-13    1.6654E-13    
4.8360E17     0.0000E00  0  2.4438E-12   1.1332E-13    1.1332E-13    
// ****************** //
!- Band		       X-ray
! Instrument 	       1SWXRT
! Obs_period 	       55528.694618    55528.707593	
! Other_info
1.0810E18     0.0000E00  0  8.4779E-13   2.0166E-13   2.0166E-13   
2.4180E17     0.0000E00  0  2.4666E-12   2.1881E-13   2.1881E-13   
4.8360E17     0.0000E00  0  1.6040E-12   1.4153E-13   1.4153E-13    
// ****************** //
!- Band		       HE
! Instrument 	       Fermi 1FGL
! Obs_period 	       54682.65486    55016.61944	
! Other_info 
1.4520E24     0.0000E00  0  1.3333E-12   6.4925E-13    6.4925E-13    
1.4520E25     0.0 	 0  3.7067E-12   0.0000E00   0
1.4520E23     0.0 	 0  1.3996E-12   0.0000E00   0 
4.8400E23     0.0 	 0  1.9358E-12   0.0000E00   0
4.8400E22     0.0 	 0  1.6127E-12   0.0000E00   0
// ****************** //
!- Band		       HE
! Instrument 	       Fermi 3FGL
! Obs_period 	      54682.65486    56139.94861
! Other_info 
1.4520E24     0.0000E00  0  9.0974E-13   2.8884E-13    2.8884E-13    
1.4520E25     0.0000E00  0  8.8654E-13   4.9774E-13    4.9774E-13    
1.4520E23      0.0 	 0  4.3657E-13   0.0000E00    0.0000E00    
4.8400E23     0.0000E00  0  6.1638E-13   2.1186E-13   2.1186E-13   
4.8400E22     0.0 	 0  8.4385E-13   0.0000E00     0.0000E00   
// ****************** //
!- Band		       HE
! Instrument 	       Fermi 2FHL
! Obs_period 	       54682.0    57116.0
! Other_info 
!2.2240E25     0.0000E00 0   8.1372E-13   4.5096E-13   4.5096E-13    
!7.6400E25     0.0000E00 0   1.3858E-12   1.3858E-12   1.3858E-12   
// ****************** //
!- Band		       VHE
! Instrument 	       MAGIC  EBL non-deabsorbed !
! Obs_period 	       MAGIC Cycle X: around MJD 57185
! Other_info 
! 1.45E+25	0	0	1.46E-11	0	0
! 2.67E+25	0	0	7.21E-12	0	0
! 4.93E+25	0	0	1.58E-12	0	0
! 9.08E+25	0	0	1.70E-12	0	0
! 1.67E+26	0	0	4.39E-13	0	0
! 3.08E+26	0	0	9.08E-13	0	0
